,text,created_at,retweet_count,favorite_count,is_retweet
9397,....Alex was a great Secretary of Labor and his service is truly appreciated. He will be replaced on an acting basis by Pat Pizzella the current Deputy Secretary.,2019-07-12 14:55:00,8833.0,49868.0,False
9398,We have a GREAT TEAM in Pennsylvania! I’m proud to say that our good friends Lawrence Tabas &amp; Bernadette “Bernie” Comfort will now be working together to run the @PAGOP. Lawrence will be Chairman &amp; Bernie will Chair my Pennsylvania Campaign. We must have &amp; do great UNITY in PA!,2019-07-12 16:21:00,9110.0,41586.0,False
9400,I am thrilled to be back in the Great State of Wisconsin with the extraordinary men &amp; women of Derco Aerospace! We are here today to celebrate the triumphant return of American Manufacturing and everything we are doing to keep the assembly lines rolling...https://t.co/6jR72cNNPH,2019-07-12 20:29:00,12054.0,48412.0,False
9401,Tennessee loving Bill Hagerty who was my Tennessee Victoy Chair and is now the very outstanding Ambassador to Japan will be running for the U.S. Senate. He is strong on crime borders &amp; our 2nd A. Loves our Military &amp; our Vets. Has my Complete &amp; Total Endorsement!,2019-07-12 20:35:00,13701.0,57366.0,False
9405,The DOW S&amp;P 500 and NASDAQ all close the week at a new record high! https://t.co/wPJiM8n7m2,2019-07-12 22:47:00,14743.0,55849.0,False
9406,Leaving the Great State of Ohio! https://t.co/WTLC1fFzWl,2019-07-13 01:13:00,15580.0,94243.0,False
9411,Just returned to the beautiful @WhiteHouse after a great day in Wisconsin and Ohio! https://t.co/WVp3KeKg8h,2019-07-13 03:39:00,8773.0,47919.0,False
9412,BOOMERANG OF JUSTICE @SeanHannity https://t.co/MUbkCXRpfM,2019-07-13 03:51:00,14595.0,48802.0,False
9413,EXPOSING THE REAL 2016 ELECTION SCANDAL! https://t.co/WUNOSKZC6T,2019-07-13 04:10:00,18104.0,57470.0,False
9414,“MUELLER’S PARTISAN WITCH HUNT!” https://t.co/XTD5f5ZOz2,2019-07-13 04:22:00,13946.0,45927.0,False
9429,Andy McCabe is a major sleazebag. Among many other things he took massive amounts of money from Crooked Hillary reps for wife’s campaign while Hillary was under “investigation” by FBI! https://t.co/bHweiBBj7z,2019-07-13 11:56:00,22030.0,73303.0,False
9440,This is one of the most horrible abuses of all. Those texts between gaga lovers would have told the whole story. Illegal deletion by Mueller. They gave us “the insurance policy.” https://t.co/EEa41Kn6fX,2019-07-13 12:20:00,28902.0,76226.0,False
9443,....Paul Ryan almost killed the Republican Party. Weak ineffective &amp; stupid are not exactly the qualities that Republicans or the CITIZENS of our Country were looking for. Right now our spirit is at an all time high far better than the Radical Left Dems. You’ll see next year!,2019-07-13 21:19:00,20309.0,97499.0,False
9444,House Minority Leader Kevin McCarthy is a far superior leader than was Lame Duck Speaker Paul Ryan. Tougher smarter and a far better fundraiser Kevin is already closing in on 44 Million Dollars. Paul’s final year numbers were according to Breitbart “abysmal.” People like.....,2019-07-13 21:19:00,20338.0,98071.0,False
9445,94% Approval Rating in the Republican Party an all time high. Ronald Reagan was 87%. Thank you!,2019-07-13 21:21:00,39532.0,203782.0,False
9446,A big risk of major flooding in large parts of Louisiana and all across the Gulf Coast. Please be very careful!,2019-07-14 11:29:00,11070.0,62438.0,False
9447,....it is done. These places need your help badly you can’t leave fast enough. I’m sure that Nancy Pelosi would be very happy to quickly work out free travel arrangements!,2019-07-14 12:27:00,37262.0,188389.0,False
9448,....and viciously telling the people of the United States the greatest and most powerful Nation on earth how our government is to be run. Why don’t they go back and help fix the totally broken and crime infested places from which they came. Then come back and show us how....,2019-07-14 12:27:00,39022.0,185876.0,False
9449,So interesting to see “Progressive” Democrat Congresswomen who originally came from countries whose governments are a complete and total catastrophe the worst most corrupt and inept anywhere in the world (if they even have a functioning government at all) now loudly......,2019-07-14 12:27:00,48759.0,210916.0,False
9453,Thank you so nice but we are getting it done anyway! https://t.co/w2fhJK6FmF,2019-07-14 12:39:00,13688.0,63465.0,False
9473,Friday’s tour showed vividly to politicians and the media how well run and clean the children’s detention centers are. Great reviews! Failing @nytimes story was FAKE! The adult single men areas were clean but crowded - also loaded up with a big percentage of criminals......,2019-07-14 13:45:00,23469.0,105119.0,False
9474,.....Sorry can’t let them into our Country. If too crowded tell them not to come to USA and tell the Dems to fix the Loopholes - Problem Solved!,2019-07-14 13:45:00,23839.0,113442.0,False
9475,https://t.co/YaiCXrxYQq,2019-07-14 16:03:00,16117.0,68472.0,False
9476,Think what it would be without the 3 year Witch Hunt and Fake News Media in partnership with the Democrats! https://t.co/KBtl7wde0F,2019-07-14 18:31:00,28748.0,122779.0,False
9477,So sad to see the Democrats sticking up for people who speak so badly of our Country and who in addition hate Israel with a true and unbridled passion. Whenever confronted they call their adversaries including Nancy Pelosi “RACIST.” Their disgusting language.....,2019-07-15 00:02:00,37073.0,167607.0,False
9478,....and the many terrible things they say about the United States must not be allowed to go unchallenged. If the Democrat Party wants to continue to condone such disgraceful behavior then we look even more forward to seeing you at the ballot box in 2020!,2019-07-15 00:02:00,30603.0,148332.0,False
9479,We are doing great Economically as a Country Number One despite the Fed’s antiquated policy on rates and tightening. Much room to grow!,2019-07-15 02:17:00,19095.0,98511.0,False
9480,China’s 2nd Quarter growth is the slowest it has been in more than 27 years. The United States Tariffs are having a major effect on companies wanting to leave China for non-tariffed countries. Thousands of companies are leaving. This is why China wants to make a deal....,2019-07-15 10:43:00,20812.0,109074.0,False
9481,....with the U.S. and wishes it had not broken the original deal in the first place. In the meantime we are receiving Billions of Dollars in Tariffs from China with possibly much more to come. These Tariffs are paid for by China devaluing &amp; pumping not by the U.S. taxpayer!,2019-07-15 10:43:00,17005.0,92841.0,False
9482,When will the Radical Left Congresswomen apologize to our Country the people of Israel and even to the Office of the President for the foul language they have used and the terrible things they have said. So many people are angry at them &amp; their horrible &amp; disgusting actions!,2019-07-15 10:54:00,36213.0,156562.0,False
9483,If Democrats want to unite around the foul language &amp; racist hatred spewed from the mouths and actions of these very unpopular &amp; unrepresentative Congresswomen it will be interesting to see how it plays out. I can tell you that they have made Israel feel abandoned by the U.S.,2019-07-15 11:42:00,33850.0,144170.0,False
9484,....What does it mean for America to have free Healthcare for Illegal Immigrants no criminalization of coming into our Country - See how that works for controlling Immigration! They talk about Israel like they’re a bunch of thugs not victims of the entire region. They wanted...,2019-07-15 13:58:00,22685.0,108780.0,False
9485,....they are Anti-Semitic they are Anti-America we don’t need to know anything about them personally talk about their policies. I think they are American citizens who are duly elected that are running on an agenda that is disgusting that the American people will reject......,2019-07-15 13:58:00,12501.0,48239.0,False
9486,“We all know that AOC and this crowd are a bunch of Communists they hate Israel they hate our own Country they’re calling the guards along our Border (the Border Patrol Agents) Concentration Camp Guards they accuse people who support Israel as doing it for the Benjamin’s....,2019-07-15 13:58:00,36849.0,159183.0,False
9487,.....to impeach President Trump on DAY ONE. Make them the face of the future of the Democrat Party you will destroy the Democrat Party. Their policies will destroy our Country!”  @LindseyGrahamSC  Need I say more?,2019-07-15 13:58:00,24553.0,117752.0,False
9488,Here we go with the Fake Polls. Just like what happened with the Election against Crooked Hillary Clinton. ABC NBC CNN @nytimes @washingtonpost they all got it wrong on purpose. Suppression Polls so early? They will never learn!,2019-07-15 14:49:00,23191.0,100295.0,False
9489,We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE YOU CAN LEAVE! It is your choice and your choice alone. This is about love for America. Certain people HATE our Country....,2019-07-15 21:08:00,64021.0,281065.0,False
9490,....Detention facilities are not Concentration Camps! America has never been stronger than it is now – rebuilt Military highest Stock Market EVER lowest unemployment and more people working than ever before. Keep America Great!,2019-07-15 21:08:00,30848.0,159282.0,False
9491,....They are anti-Israel pro Al-Qaeda and comment on the 9/11 attack “some people did something.” Radical Left Democrats want Open Borders which means drugs crime human trafficking and much more....,2019-07-15 21:08:00,31976.0,154907.0,False
9492,The Dems were trying to distance themselves from the four “progressives” but now they are forced to embrace them. That means they are endorsing Socialism hate of Israel and the USA! Not good for the Democrats!,2019-07-15 21:26:00,34813.0,136813.0,False
9493,The Obama Administration built the Cages not the Trump Administration! DEMOCRATS MUST GIVE US THE VOTES TO CHANGE BAD IMMIGRATION LAWS.,2019-07-15 21:43:00,38673.0,154082.0,False
9494,MAKE AMERICA GREAT AGAIN!,2019-07-15 21:56:00,59695.0,302098.0,False
9495,“The best economy in our lifetime!” @IngrahamAngle,2019-07-16 02:03:00,20429.0,111433.0,False
9496,.....shouting of the F...word among many other terrible things and the petrified Dems run for the hills. Why isn’t the House voting to rebuke the filthy and hate laced things they have said? Because they are the Radical Left and the Democrats are afraid to take them on. Sad!,2019-07-16 11:20:00,29652.0,136332.0,False
9497,The Democrat Congresswomen have been spewing some of the most vile hateful and disgusting things ever said by a politician in the House or Senate &amp; yet they get a free pass and a big embrace from the Democrat Party. Horrible anti-Israel anti-USA pro-terrorist &amp; public.....,2019-07-16 11:20:00,36120.0,159708.0,False
9498,“Billionaire Tech Investor Peter Thiel believes Google should be investigated for treason. He accuses Google of working with the Chinese Government.” @foxandfriends  A great and brilliant guy who knows this subject better than anyone! The Trump Administration will take a look!,2019-07-16 11:46:00,29460.0,108981.0,False
9499,If you come after the President the Country the Flag - he’s going to defend himself. What the squad doesn’t like is that Donald Trump is enforcing the very laws that are on the books that were put there by Congress.” Jason Chaffetz. Also buy Jason’s great new book POWER GRAB!,2019-07-16 12:00:00,30545.0,134009.0,False
9500,Our Country is Free Beautiful and Very Successful. If you hate our Country or if you are not happy here you can leave!,2019-07-16 12:17:00,75723.0,334703.0,False
9501,.....Congresswomen who I truly believe based on their actions hate our Country. Get a list of the HORRIBLE things they have said. Omar is polling at 8% Cortez at 21%. Nancy Pelosi tried to push them away but now they are forever wedded to the Democrat Party. See you in 2020!,2019-07-16 13:59:00,30255.0,151862.0,False
9502,Those Tweets were NOT Racist. I don’t have a Racist bone in my body! The so-called vote to be taken is a Democrat con game. Republicans should not show “weakness” and fall into their trap. This should be a vote on the filthy language statements and lies told by the Democrat.....,2019-07-16 13:59:00,42156.0,201108.0,False
9503,Kevin McCarthy @GOPLeader “The President’s Tweets were not Racist. The controversy over the tweets is ALL POLITICS. I will vote against this resolution.”  Thank you Kevin!,2019-07-16 15:11:00,23541.0,107829.0,False
9505,Looking forward to tomorrow night’s rally in Greenville North Carolina at 7:00 P.M. Eastern! https://t.co/oXRgDvjacc,2019-07-16 21:44:00,18470.0,77360.0,False
9506,Yesterday it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... https://t.co/mBha7Qprr9,2019-07-16 22:05:00,21932.0,102525.0,False
9508,So great to see how unified the Republican Party was on today’s vote concerning statements I made about four Democrat Congresswomen. If you really want to see statements look at the horrible things they said about our Country Israel and much more. They are now the top most...,2019-07-17 03:05:00,29400.0,145850.0,False
9509,....visible members of the House Democrats who are now wedded to this bitterness and hate. The Republican vote was 187-4. Wow! Also this was the first time since 1984 that the Speaker of the House was ruled Out of Order and broke the Rules of the House. Quite a day!,2019-07-17 03:05:00,26559.0,132470.0,False
9510,“In America if you hate our Country you are free to leave. The simple fact of the matter is the four Congresswomen think that America is wicked in its origins they think that America is even more wicked now that we are all racist and evil. They’re entitled to their.....,2019-07-17 11:18:00,36752.0,176022.0,False
9511,....they are destroying the Democrat Party. I’m appalled that so many of our Presidential candidates are falling all over themselves to try to agree with the four horsewomen of the apocalypse. I’m entitled to say that they’re Wack Jobs.”  Louisiana Senator John Kennedy,2019-07-17 11:18:00,30558.0,154439.0,False
9512,...opinion they’re Americans. Now I’m entitled to my opinion &amp; I just think they’re left wing cranks. They’re the reason there are directions on a shampoo bottle &amp; we should ignore them. The “squad” has moved the Democrat Party substantially LEFT and.....,2019-07-17 11:18:00,28928.0,148195.0,False
9513,The Democrats in Congress are getting nothing done not on drug pricing not on immigration not on infrastructure not on nothing! Sooo much opportunity yet all they want to do is go “fishing.” The American people are tired of the never ending Witch Hunt they want results now!,2019-07-17 11:20:00,29932.0,118112.0,False
9514,Big Rally tonight in Greenville North Carolina. Lots of great things to tell you about including the fact that our Economy is the best it has ever been. Best Employment &amp; Stock Market Numbers EVER. I’ll talk also about people who love and hate our Country (mostly love)!  7:PM,2019-07-17 12:46:00,23838.0,108439.0,False
9515,After a ten year search the so-called “mastermind” of the Mumbai Terror attacks has been arrested in Pakistan. Great pressure has been exerted over the last two years to find him!,2019-07-17 14:16:00,34734.0,162766.0,False
9516,New Poll: The Rasmussen Poll one of the most accurate in predicting the 2016 Election has just announced that “Trump” numbers have recently gone up by four points to 50%. Thank you to the vicious young Socialist Congresswomen. America will never buy your act!  #MAGA2020,2019-07-17 14:30:00,31310.0,132823.0,False
9517,GOD BLESS THE USA🇺🇸 https://t.co/w6FenobnlR,2019-07-17 16:18:00,41552.0,164877.0,False
9518,See you tonight North Carolina! #MAGA2020 https://t.co/rqOwEkTtqQ,2019-07-17 19:35:00,17831.0,87389.0,False
9519,....Greatest Economic BOOM in the history of our Country the best job numbers biggest tax reduction rebuilt military and much more is now OVER. This should never be allowed to happen to another President of the United States again!,2019-07-17 22:24:00,24401.0,132715.0,False
9520,The United States House of Representatives has just overwhelmingly voted to kill the Resolution on Impeachment 332-95-1. This is perhaps the most ridiculous and time consuming project I have ever had to work on. Impeachment of your President who has led the....,2019-07-17 22:24:00,29035.0,144041.0,False
9521,THANK YOU Greenville North Carolina! #MAGA2020 https://t.co/3ou3JzHsQX,2019-07-18 01:05:00,19692.0,86054.0,False
9522,Together we will continue unleashing the power of American enterprise so every American can know the dignity of work and the pride of a paycheck. With your help we will elect a Republican Congress to create a safe modern fair and LAWFUL system of immigration! #MAGA2020 https://t.co/zxy6zRLGu1,2019-07-18 01:15:00,19094.0,78778.0,False
9523,The Republican Party is the Party for ALL Americans. We are the Party of the American Worker the American Family &amp; the American Dream. This is the proud banner the Republican Party will carry into the Republican National Convention next summer in the great city of Charlotte NC! https://t.co/T39INp0N8N,2019-07-18 01:42:00,22447.0,88940.0,False
9524,Just returned to the White House from the Great State of North Carolina. What a crowd and what great people. The enthusiasm blows away our rivals on the Radical Left. #2020 will be a big year for the Republican Party!,2019-07-18 03:51:00,24972.0,131725.0,False
9525,....of gang members in particular MS-13. Ice and Border Patrol are doing a great job!,2019-07-18 14:46:00,3173.0,13438.0,False
9526,Most of the MS-13 Gang members indictedand &amp; arrested in L.A. were illegal aliens 19 of 22. They are said to have killed many people in the most brutal fashion. They should never have been allowed in our Country for so long 10 years. We have arrested and deported thousands.....,2019-07-18 14:46:00,4348.0,16369.0,False
9527,....of which was squandered away or wasted never to be seen again. This is more than twice the amount given to Texas &amp; Florida combined. I know the people of Puerto Rico well and they are great. But much of their leadership is corrupt &amp; robbing the U.S. Government blind!,2019-07-18 14:54:00,23344.0,107414.0,False
9528,A lot of bad things are happening in Puerto Rico. The Governor is under siege the Mayor of San Juan is a despicable and incompetent person who I wouldn’t trust under any circumstance and the United States Congress foolishly gave 92 Billion Dollars for hurricane relief much....,2019-07-18 14:54:00,27739.0,115070.0,False
9529,Most of the MS-13 Gang members indicted &amp; arrested in L.A. were illegal aliens 19 of 22. They are said to have killed many people in the most brutal fashion. They should never have been allowed in our Country for so long 10 years. We have arrested and deported thousands....,2019-07-18 15:10:00,24416.0,108387.0,False
9530,....of gang members in particular MS-13. ICE and Border Patrol are doing a great job!,2019-07-18 15:10:00,16175.0,86446.0,False
9531,I want to apprise everyone of an incident in the Strait of Hormuz today involving #USSBoxer a U.S. Navy amphibious assault ship. The BOXER took defensive action against an Iranian drone.... https://t.co/Zql6nAUGxF,2019-07-18 20:13:00,17667.0,74828.0,False
9532,Today on behalf of the American people I received an American flag that flew aboard a ship carrying the first waves of U.S. Service Members to land in Normandy...https://t.co/f1fLTAj0We,2019-07-18 20:35:00,18560.0,79561.0,False
9533,This should have been taken care of years ago the Trump Administration is taking care of these thugs now!https://t.co/ulqagIAtxI,2019-07-18 21:33:00,20767.0,72193.0,False
9534,Today @FLOTUS Melania and I were honored to welcome members of Team USA to the @WhiteHouse for a great celebration of their success during the 2019 @SpecialOlympics @WorldGamesAD! Congratulations @specialolyUSA! #Cheer4USA https://t.co/m7PcT6N1KO,2019-07-18 22:14:00,23234.0,109728.0,False
9535,....working with labor and everyone else. He will be a great member of an Administration that has done more in the first 2 ½ years than perhaps any Administration in history!,2019-07-19 00:22:00,13713.0,80606.0,False
9536,I am pleased to announce that it is my intention to nominate Gene Scalia as the new Secretary of Labor. Gene has led a life of great success in the legal and labor field and is highly respected not only as a lawyer but as a lawyer with great experience....,2019-07-19 00:22:00,18952.0,105666.0,False
9537,https://t.co/D7H1Wr1LHy,2019-07-19 02:54:00,27043.0,73434.0,False
9538,Great new book “Justice On Trial The Kavanaugh Confirmation and the Future of the Supreme Court.” Fantastic job by Mollie Hemingway and Carrie Severino!,2019-07-19 11:35:00,12136.0,54187.0,False
9539,It is amazing how the Fake News Media became “crazed” over the chant “send he back” by a packed Arena (a record) crowd in the Great State of North Carolina but is totally calm &amp; accepting of the most vile and disgusting statements made by the three Radical Left Congresswomen....,2019-07-19 12:06:00,1992.0,7332.0,False
9540,....State which I will win in #2020 because they can’t stand her and her hatred of our Country and they appreciate all that I have done for them (opening up mining and MUCH more) which has led to the best employment &amp; economic year in Minnesota’s long and beautiful history!,2019-07-19 12:06:00,1562.0,6049.0,False
9541,....Mainstream Media which has lost all credibility has either officially or unofficially become a part of the Radical Left Democrat Party. It is a sick partnership so pathetic to watch! They even covered a tiny staged crowd as they greeted Foul Mouthed Omar in Minnesota a...,2019-07-19 12:06:00,1529.0,5858.0,False
9542,It is amazing how the Fake News Media became “crazed” over the chant “send her back” by a packed Arena (a record) crowd in the Great State of North Carolina but is totally calm &amp; accepting of the most vile and disgusting statements made by the three Radical Left Congresswomen...,2019-07-19 12:16:00,25663.0,113436.0,False
9543,....State which I will win in #2020 because they can’t stand her and her hatred of our Country and they appreciate all that I have done for them (opening up mining and MUCH more) which has led to the best employment &amp; economic year in Minnesota’s long and beautiful history!,2019-07-19 12:16:00,15304.0,79726.0,False
9544,....Mainstream Media which has lost all credibility has either officially or unofficially become a part of the Radical Left Democrat Party. It is a sick partnership so pathetic to watch! They even covered a tiny staged crowd as they greeted Foul Mouthed Omar in Minnesota a...,2019-07-19 12:16:00,15470.0,77285.0,False
9545,Thomas “the Chin” Friedman a weak and pathetic sort of guy writes columns for The New York Times in between rounds of his favorite game golf. Two weeks ago while speaking to a friend on his cell phone I unfortunately ended up speaking to Friedman. We spoke for a while and...,2019-07-19 12:34:00,14238.0,74969.0,False
9546,....Governor of the State did a good  job. That may be true but she could not have done it without the tremendous economic success of our Country &amp; the turnaround that my Administration has caused. Really Nasty to me in his average I.Q. Columns kissed my a.. on the call. Phony!,2019-07-19 12:34:00,14038.0,80918.0,False
9547,....he could not have been nicer or more respectful to your favorite President me. Then I saw the column he wrote “Trump Will Be Re-elected Won’t He?” He called me a Racist which I am not and said Rhode Island went from economically bad to great in 5 years because the.....,2019-07-19 12:34:00,11577.0,64081.0,False
9548,Because of the faulty thought process we have going for us at the Federal Reserve we pay much higher interest rates than countries that are no match for us economically. In other words our interest costs are much higher than other countries when they should be lower. Correct!,2019-07-19 12:43:00,15632.0,65715.0,False
9549,....but it is no thanks to the Federal Reserve. Had they not acted so fast and “so much” we would be doing even better than we are doing right now. This is our chance to build unparalleled wealth and success for the U.S. GROWTH which would greatly reduce % debt. Don’t blow it!,2019-07-19 13:38:00,11748.0,60901.0,False
9550,I like New York Fed President John Williams first statement much better than his second. His first statement is 100% correct in that the Fed “raised” far too fast &amp; too early. Also must stop with the crazy quantitative tightening. We are in a World competition &amp; winning big...,2019-07-19 13:38:00,12955.0,67088.0,False
9551,....Fed: There is almost no inflation!,2019-07-19 13:42:00,9907.0,49698.0,False
9557,Thank you! #MAGA2020 https://t.co/6G2TinCpWT,2019-07-19 14:47:00,20999.0,92588.0,False
9559,Just spoke to @KanyeWest about his friend A$AP Rocky’s incarceration. I will be calling the very talented Prime Minister of Sweden to see what we can do about helping A$AP Rocky. So many people would like to see this quickly resolved!,2019-07-19 20:01:00,210186.0,734567.0,False
9566,With the incompetent Mayor of London you will never have safe streets! https://t.co/pJqL1NjyvA,2019-07-20 10:41:00,20916.0,72692.0,False
9567,As you can see I did nothing to lead people on nor was I particularly happy with their chant. Just a very big and patriotic crowd. They love the USA! https://t.co/6IVKEffNnq,2019-07-20 10:57:00,17625.0,81205.0,False
9573,Thank you Bill. Very nice! https://t.co/hTnGiOh6T1,2019-07-20 11:11:00,14104.0,62015.0,False
9575,You can add 10% or 15% to this number. Economy doing better than EVER before! https://t.co/o59vI5tzXn,2019-07-20 11:18:00,19241.0,85802.0,False
9576,....Our teams will be talking further and we agreed to speak again in the next 48 hours!,2019-07-20 13:52:00,14679.0,98212.0,False
9577,Just had a very good call with @SwedishPM Stefan Löfven who assured me that American citizen A$AP Rocky will be treated fairly. Likewise I assured him that A$AP was not a flight risk and offered to personally vouch for his bail or an alternative....,2019-07-20 13:52:00,31968.0,166238.0,False
9578,https://t.co/aG45A3Ugnp,2019-07-20 14:03:00,26437.0,127663.0,False
9583,Economic numbers reach an all time high the best in our Country’s history. Great to be a part of something so good for so many!,2019-07-20 22:56:00,22833.0,116495.0,False
9591,I will help Angel Mom (and great woman) Mary Ann Mendoza with Twitter. I know Mary Ann from the beginning and she should never be silenced. She is a winner who has lost so much her child. Twitter if you’re watching please do what you have to do NOW!  @foxandfriends,2019-07-21 10:40:00,30753.0,114019.0,False
9592,The Great State of West Virginia is producing record setting numbers and doing really well. When I became President it was practically shut down and closed for business. Not anymore!,2019-07-21 10:54:00,18037.0,91508.0,False
9594,Big progress at the Border but Dems in Congress must change the Immigration Laws for all to be good! End the Loopholes and much more.,2019-07-21 11:14:00,16739.0,77249.0,False
9595,The Washington Post Story about my speech in North Carolina and tweet with its phony sources who do not exist is Fake News. The only thing people were talking about is the record setting crowd and the tremendous enthusiasm far greater than the Democrats. You’ll see in 2020!,2019-07-21 11:58:00,18040.0,79846.0,False
9596,Presidential Harassment!,2019-07-21 11:59:00,20666.0,105337.0,False
9597,MAKE AMERICA GREAT AGAIN!,2019-07-21 12:00:00,43151.0,236416.0,False
9598,I don’t believe the four Congresswomen are capable of loving our Country. They should apologize to America (and Israel) for the horrible (hateful) things they have said. They are destroying the Democrat Party but are weak &amp; insecure people who can never destroy our great Nation!,2019-07-21 12:07:00,41095.0,183231.0,False
9599,Congratulations to Bibi @Netanyahu on becoming the longest serving PM in the history of Israel. Under your leadership Israel has become a technology powerhouse and a world class economy....,2019-07-21 20:33:00,25080.0,143136.0,False
9600,....Most importantly you have led Israel with a commitment to the values of democracy freedom and equal opportunity that both our nations cherish and share!,2019-07-21 20:33:00,17359.0,104512.0,False
9601,....Based on the comments made by Senator Schumer he must have seen how dangerous &amp; bad for our Country the Border is. It is not a “manufactured crisis” as the Fake News Media &amp; their Democrat partners tried to portray. He said he wants to meet. I will set up a meeting ASAP!,2019-07-22 02:16:00,19773.0,96564.0,False
9602,Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! Nearby he missed a large group of Illegal Immigrants trying to enter the USA illegally. They wildly  rushed Border Patrol. Some Agents were badly injured....,2019-07-22 02:16:00,21570.0,92370.0,False
9603,https://t.co/2lPjfxOKq3,2019-07-22 02:47:00,16775.0,55218.0,False
9604,Thank you very much for revealing the incredible facts which the Fake News Media will never do! @SteveHiltonx @NextRevFNC https://t.co/SgRnbsh5pT,2019-07-22 02:55:00,22506.0,81806.0,False
9605,https://t.co/1DVvqFQxRK,2019-07-22 02:55:00,13755.0,52936.0,False
9606,With almost no inflation our Country is needlessly being forced to pay a MUCH higher interest rate than other countries only because of a very misguided Federal Reserve. In addition Quantitative Tightening is continuing making it harder for our Country to compete. As good.....,2019-07-22 12:02:00,16949.0,81109.0,False
9607,....as we have done it could have been soooo much better. Interest rate costs should have been much lower &amp; GDP &amp; our Country’s wealth accumulation much higher. Such a waste of time &amp; money. Also very unfair that other countries manipulate their currencies and pump money in!,2019-07-22 12:02:00,13933.0,69635.0,False
9608,It is far more costly for the Federal Reserve to cut deeper if the economy actually does in the future turn down! Very inexpensive in fact productive  to move now. The Fed raised &amp; tightened far too much &amp; too fast. In other words they missed it (Big!). Don’t miss it again!,2019-07-22 12:05:00,13383.0,56692.0,False
9609,....except for those stated by me &amp; “reams of paper” were never given to me. It is a made up story meant to demean &amp; belittle. The Post had no sources. The facts remain the same that we have 4 Radical Left Congresswomen who have said very bad things about Israel &amp; our Country!,2019-07-22 12:31:00,14384.0,67133.0,False
9610,The Amazon Washington Post front page story yesterday was total Fake News. They said “Advisors wrote new talking points and handed him reams of opposition research on the four Congresswomen.” Now really does that sound like me? What advisors there were no talking points....,2019-07-22 12:31:00,15717.0,71971.0,False
9611,The Mainstream Media is out of control. They constantly lie and cheat in order to get their Radical Left Democrat views out their for all to see. It has never been this bad. They have gone bonkers &amp; no longer care what is right or wrong. This large scale false reporting is sick!,2019-07-22 12:37:00,25819.0,99786.0,False
9612,Fake News Equals the Enemy of the People!,2019-07-22 12:38:00,28797.0,123532.0,False
9613,Highly conflicted Robert Mueller should not be given another bite at the apple. In the end it will be bad for him and the phony Democrats in Congress who have done nothing but waste time on this ridiculous Witch Hunt. Result of the Mueller Report NO COLLUSION NO OBSTRUCTION!...,2019-07-22 12:53:00,21725.0,102300.0,False
9614,....But the questions should be asked why were all of Clinton’s people given immunity and why were the text messages of Peter S and his lover Lisa Page deleted and destroyed right after they left Mueller and after we requested them(this is Illegal)?,2019-07-22 12:53:00,21711.0,95541.0,False
9615,The Report of Iran capturing CIA spies is totally false. Zero truth. Just more lies and propaganda (like their shot down drone) put out by a Religious Regime that is Badly Failing and has no idea what to do. Their Economy is dead and will get much worse. Iran is a total mess!,2019-07-22 13:08:00,21610.0,82196.0,False
9616,Going with First Lady to pay our respects to Justice Stevens. Leaving now!,2019-07-22 14:32:00,13199.0,93184.0,False
9617,The “Squad” is a very Racist group of troublemakers who are young inexperienced and not very smart. They are pulling the once great Democrat Party far left and were against humanitarian aid at the Border...And are now against ICE and Homeland Security. So bad for our Country!,2019-07-22 14:48:00,34598.0,133213.0,False
9618,....This was a real compromise in order to give another big victory to our Great Military and Vets!,2019-07-22 21:44:00,16602.0,102720.0,False
9619,I am pleased to announce that a deal has been struck with Senate Majority Leader Mitch McConnell Senate Minority Leader Chuck Schumer Speaker of the House Nancy Pelosi and House Minority Leader Kevin McCarthy - on a two-year Budget and Debt Ceiling with no poison pills....,2019-07-22 21:44:00,22282.0,120028.0,False
9620,When we rip down and totally replace a badly broken and dilapidated Barrier on the Southern Border something which cannot do the job the Fake News Media gives us zero credit for building a new Wall. We have replaced many miles of old Barrier with powerful new Walls!,2019-07-22 23:16:00,20158.0,92660.0,False
9621,https://t.co/GLiV8RGsNj,2019-07-22 23:20:00,13236.0,43870.0,False
