\f0\fs24 \cf0 source,text,created_at,retweet_count,favorite_count,is_retweet,id_str\
Twitter for iPhone,Great job by @RepDougCollins of Georgia over the weekend in representing the Republican Party and myself against the Impeachment Hoax!,12/2/2019 18:12,10556,43340,FALSE,1201564763416907776\
Twitter for iPhone,When Lisa Page the lover of Peter Strzok talks about being \'93crushed\'94 and how innocent she is ask her to read Peter\'92s \'93Insurance Policy\'94 text to her just in case Hillary loses. Also why were the lovers text messages scrubbed after he left Mueller. Where are they Lisa?,12/2/2019 18:07,29935,106434,FALSE,1201563617180733440\
Twitter for iPhone,The Republican Party has NEVER been so united! This Impeachment Scam is just a continuation of the 3 year Witch Hunt but it is only bringing us even closer together!,12/2/2019 17:56,20449,90467,FALSE,1201560862856601600\
Twitter for iPhone,RT @FLOTUS: \'93The Spirit of America\'94 is shining in the @WhiteHouse! I am delighted to share this beautiful exhibit of patriotism for all to\'85,12/2/2019 17:15,42077,0,TRUE,1201550533237985280\
Twitter for iPhone,Not only did I see it @Doks_Art I think it is fantastic. You are a wonderful artist never give up your dream! https://t.co/LVVCUJz5CW,12/2/2019 17:15,31876,115131,FALSE,1201550483120254977\
Twitter for iPhone,Thank you to Great Republican @SenJohnKennedy for the job he did in representing both the Republican Party and myself against Sleepy Eyes Chuck Todd on Meet the Depressed!,12/2/2019 16:47,16655,69135,FALSE,1201543495539806208\
Twitter for iPhone,Thank you to Congressman Ben @Cline4Virginia for the Great remarks this morning on the illegitimate Impeachment Hoax. He understands the Do Nothing Democrats very well. Also and as usual @RepAndyBiggsAZ was fantastic!,12/2/2019 16:43,8619,33619,FALSE,1201542297881432064\
Twitter for iPhone,Heading to Europe to represent our Country and fight hard for the American People while the Do Nothing Democrats purposely scheduled an Impeachment Hoax hearing on the same date as NATO. Not nice! https://t.co/LCXYhoOWF6,12/2/2019 16:02,20102,80306,FALSE,1201532174190571520\
Twitter for iPhone,The Do Nothing Democrats get 3 Constitutional lawyers for their Impeachment hoax (they will need them!) the Republicans get one. Oh that sounds fair!,12/2/2019 14:22,18512,76241,FALSE,1201507027891212288\
Twitter for iPhone,\'93When the law enforcers turn out to be the law breakers then we have totally upended the rule of law. Nobody is safe and everybody is in trouble. Our system of government is under attack.\'94  @GovMikeHuckabee,12/2/2019 14:18,20503,67216,FALSE,1201506031228084227\
Twitter for iPhone,\'93The Democrats don\'92t have any evidence but they are still going to do it anyway. That\'92s the sham that\'92s going on here.\'94  @jasoninthehouse Chaffetz,12/2/2019 14:00,11652,44927,FALSE,1201501394680864770\
Twitter for iPhone,Breaking News: The President of Ukraine has just again announced that President Trump has done nothing wrong with respect to Ukraine and our interactions or calls. If the Radical Left Democrats were sane which they are not it would be case over!,12/2/2019 13:53,32783,122531,FALSE,1201499577645449216\
Twitter for iPhone,\'93The United States has outperformed the rest of the world in an eye popping fashion. I don\'92t think we\'92ve seen numbers like that.\'94 Mohamed El-Erian Allianz Chief Economic Adviser. But despite this there is tremendous potential for growth far greater than most have understood!,12/2/2019 12:35,13646,53066,FALSE,1201480029265367040\
Twitter for iPhone,\'93The American people are going to see this for what it is. It is a political effort by the Democrats and the President certainly doesn\'92t have to aid in the Impeachment effort.\'94 Robert Ray @MariaBartiromo  Democrats are getting \'93killed\'94 in their home districts. 2020!,12/2/2019 12:20,12638,46802,FALSE,1201476231759302656\
Twitter for iPhone,\'93The process has been unfair. Republicans can\'92t even get their own witnesses. It gets me that Adam Schiff is not punishable for lying in any way.\'94 @MariaBartiromo,12/2/2019 12:07,15078,59208,FALSE,1201472919299338240\
Twitter for iPhone,U.S. Markets are up as much as 21% since the announcement of Tariffs on 3/1/2018 - and the U.S. is taking in massive amounts of money (and giving some to our farmers who have been targeted by China)!,12/2/2019 11:11,14149,59980,FALSE,1201458758934781953\
Twitter for iPhone,Brazil and Argentina have been presiding over a massive devaluation of their currencies. which is not good for our farmers. Therefore effective immediately I will restore the Tariffs on all Steel &amp; Aluminum that is shipped into the U.S. from those countries. The Federal....,12/2/2019 10:59,20274,76212,FALSE,1201455858636472320\
Twitter for iPhone,.....Reserve should likewise act so that countries of which there are many no longer take advantage of our strong dollar by further devaluing their currencies. This makes it very hard for our manufactures &amp; farmers to fairly export their goods. Lower Rates &amp; Loosen - Fed!,12/2/2019 10:59,11845,46916,FALSE,1201455859731238912\
Twitter for iPhone,\'93It is clear that there is none of the bipartisan support that Speaker Pelosi said for months was essential for Impeachment.\'94 Chris Wallace @FoxNews,12/2/2019 10:55,11409,46485,FALSE,1201454816033198080\
Twitter for iPhone,RT @BLaw: The Trump administration is set to begin nationwide distribution of free HIV prevention medication to uninsured patients on Monda\'85,12/2/2019 10:53,6470,0,TRUE,1201454286284177411\
Twitter for iPhone,RT @PARISDENNARD: \'93I\'92m so proud that President @realDonaldTrump has committed to ending the HIV epidemic in the next 10 years...the fact is\'85,12/2/2019 10:52,7219,0,TRUE,1201454021149630465\
Twitter for iPhone,\'93Trump Economy Breaks Holiday Shopping Records.\'94 @FoxNews,12/2/2019 10:35,13012,55042,FALSE,1201449855991910400\
Twitter for iPhone,Great writer and historian Doug Wead has written a true (not Fake News) account of what is going on in Washington and the White House. His new book INSIDE TRUMP\'92S WHITE HOUSE is an incredible description of a very exciting and successful time in our Country\'92s history. Buy it!,12/2/2019 7:21,14710,60560,FALSE,1201401098571001857\
Twitter for iPhone,\'93Donald Trump was framed back in 2016.\'94 @MariaBartiromo  100% correct Maria and we can never let this happen to another president again!,12/2/2019 4:24,17868,69744,FALSE,1201356316918394881\
Twitter for iPhone,On World AIDS Day The First Lady and I express our support for those living with HIV/AIDS and mourn the lives lost. We reaffirm our commitment to end the HIV/AIDS epidemic....,12/1/2019 18:31,19812,97172,FALSE,1201207249953263617\
Twitter for iPhone,....in America community by community where we will eradicate AIDS in 10 years program already started. American leadership has proven that together we can save lives.,12/1/2019 18:31,11968,56671,FALSE,1201207251035467776}
